410022686	20150217171500	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W0481namizs70io08rk5k9t&referer=Gc3cQNJNiW9KKHILabYKdryP7+JQEDKwqawm9xhYZtfMw4l9IZoAY//uXz1QRf4al4ym9fi1YOxRAAga13vVfuEY2Yw6b2hii4sIXNMp%5E_946	1	-1	127	83	1	60	1826	-8.69565217391303	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410414627	20150218230000	20150218230000	1	attounissia.com.tn	http://www.attounissia.com.tn/details_article.php?t=42&a=147794&temp=1&lang=	19	-1	2376	2395	1	100	2922	-5.23917995444191	srclc:ara;eng:GT-ARA 1.0	
410108615	20150218000000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W0481ym05eq5umtc0hgthsz&referer=LpegCjbzp+am7i7JsMT30MOTvjGwSRBnRLYBofiCTiS0U1QDPdsKX3SNxUo4GWLCe9Hl9jU8IEfJT6+sDJhRoYDwktJ6UhEd1zpZMkWY%5E_946	1	-1	142	108	1	100	1467	1.25523012552302	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410414628	20150218230000	20150218230000	1	alkhaleej.ae	http://www.alkhaleej.ae/economics/page/9c91f10c-fc5a-4023-947d-e2fdec4e0145	3	593	-1	500	1	60	2507	6.06936416184972	srclc:ara;eng:GT-ARA 1.0	
410108616	20150218000000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W0481namizs70io08rk5k9t&referer=Gc3cQNJNiW9KKHILabYKdryP7+JQEDKwqawm9xhYZtfMw4l9IZoAY//uXz1QRf4al4ym9fi1YOxRAAga13vVfuEY2Yw6b2hii4sIXNMp%5E_946	1	158	127	83	0	20	1826	-8.69565217391303	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
409872163	20150217060000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W048tzuh3tqvglcwxci6f0&referer=wMidTd30XwqrNzf+WvsoqVgTUeIm5JWS9JOfPgJOiXO3O19xETJybw8aZ9He2Wc57Hi71qlTwlJ2P8fPMeghj6xP8pS1SP1sxlhdYkhd%5E_946	1	37	157	123	1	100	1653	-0.76045627376425	srclc:spa;eng:GT-SPA 1.0	
410414629	20150218230000	20150218230000	1	alkhaleej.ae	http://www.alkhaleej.ae/economics/page/9c91f10c-fc5a-4023-947d-e2fdec4e0145	3	531	611	500	0	20	2507	6.06936416184972	srclc:ara;eng:GT-ARA 1.0	
410414630	20150218230000	20150218230000	1	alkhaleej.ae	http://www.alkhaleej.ae/economics/page/9c91f10c-fc5a-4023-947d-e2fdec4e0145	3	505	585	500	0	20	2507	6.06936416184972	srclc:ara;eng:GT-ARA 1.0	
409802835	20150217001500	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W048fbexmoolrwo48cntyz&referer=VuDu3rIVTcXEL/t5lxCwsWde9LnVDmtbteAfI5Y2tXe3YFpTlrPSyMIZ8Tf/NAofxDWPggSWgv4XfeRu5Fsvki8xoXKqL6SkLU2cjNoD%5E_946	2	244	-1	201	1	100	6064	0.47984644913628	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410108622	20150218000000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W0481namizs70io08rk5k9t&referer=Gc3cQNJNiW9KKHILabYKdryP7+JQEDKwqawm9xhYZtfMw4l9IZoAY//uXz1QRf4al4ym9fi1YOxRAAga13vVfuEY2Yw6b2hii4sIXNMp%5E_946	1	219	137	83	0	20	1826	-8.69565217391303	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410414631	20150218230000	20150218230000	1	aktifmedya.com	http://www.aktifmedya.com/politika/odp-il-baskani-cumhurbaskani-erdogana-hakaretten-gozaltini-alindi-h399514.html	1	194	325	268	0	20	2079	-4.92307692307693	srclc:tur;eng:GT-TUR 1.0	
409897953	20150217080000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W0481r6xc4z02lwgc84zq5m&referer=7aHH5+YLm6bIOTcttdmqG3sFNXB9FnUoNLpXV/ni9wYQdq23m57WW28dHa0eH5Xkxbc0A6fcjjIzjNhJmNsmqr7BDS0rgi2Wid9JyFZ8%5E_946	1	159	192	251	1	100	2600	-5.64705882352941	srclc:spa;eng:GT-SPA 1.0	
410414632	20150218230000	20150218230000	1	alkhaleej.ae	http://www.alkhaleej.ae/alkhaleej/page/f2b05782-ffe1-4f37-aa09-5f3e09b516fa	13	2673	2754	2721	1	100	3402	-3.81526104417671	srclc:ara;eng:GT-ARA 1.0	
410414633	20150218230000	20150218230000	1	alkhaleej.ae	http://www.alkhaleej.ae/alkhaleej/page/f2b05782-ffe1-4f37-aa09-5f3e09b516fa	13	2673	2631	2626	0	20	3402	-3.81526104417671	srclc:ara;eng:GT-ARA 1.0	
410414634	20150218230000	20150218230000	1	alkhaleej.ae	http://www.alkhaleej.ae/alkhaleej/page/f2b05782-ffe1-4f37-aa09-5f3e09b516fa	13	2673	2631	2626	1	80	3402	-3.81526104417671	srclc:ara;eng:GT-ARA 1.0	
410238843	20150218103000	20150218230000	1	lopinion.ma	http://www.lopinion.ma/def.asp?codelangue=23&info=1086&date_ar=2015-2-18%2022:45:00	1	27	-1	49	0	20	8193	-1.12275449101797	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410250789	20150218111500	20150218230000	1	lopinion.ma	http://www.lopinion.ma/def.asp?codelangue=23&info=1086&date_ar=2015-2-18%2022:45:00	1	12	-1	34	0	20	8193	-1.12275449101797	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410414635	20150218230000	20150218230000	1	attounissia.com.tn	http://www.attounissia.com.tn/details_article.php?t=42&a=147794&temp=1&lang=	19	2376	-1	2395	1	100	2922	-5.23917995444191	srclc:ara;eng:GT-ARA 1.0	
410108615	20150218000000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W0481ym05eq5umtc0hgthsz&referer=LpegCjbzp+am7i7JsMT30MOTvjGwSRBnRLYBofiCTiS0U1QDPdsKX3SNxUo4GWLCe9Hl9jU8IEfJT6+sDJhRoYDwktJ6UhEd1zpZMkWY%5E_946	1	142	-1	108	1	100	1467	1.25523012552302	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410414636	20150218230000	20150218230000	1	aktifmedya.com	http://www.aktifmedya.com/politika/odp-il-baskani-cumhurbaskani-erdogana-hakaretten-gozaltini-alindi-h399514.html	1	185	299	259	0	60	2079	-4.92307692307693	srclc:tur;eng:GT-TUR 1.0	
410411701	20150218224500	20150218230000	1	newsticker.sueddeutsche.de	http://newsticker.sueddeutsche.de/list/id/1654139	7	456	475	551	0	20	742	-4.46428571428572	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411701	20150218224500	20150218230000	1	ksta.de	http://www.ksta.de/newsticker/poroschenko-schlaegt-internationale-friedensmission-fuer-ukraine-vor,15189532,29900370,view,asTicker.html	4	342	361	437	0	20	576	-4.39560439560439	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411701	20150218224500	20150218230000	1	t-online.de	http://www.t-online.de/nachrichten/id_72950904/poroschenko-schlaegt-internationale-friedensmission-fuer-ukraine-vor.html	4	347	366	442	0	20	571	-4.39560439560439	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411701	20150218224500	20150218230000	1	alsfelder-allgemeine.de	http://www.alsfelder-allgemeine.de/Home/Nachrichten/Uebersicht/Newsticker/Artikel,-Poroschenko-schlaegt-internationale-Friedensmission-fuer-Ukraine-vor-_arid,553470_regid,2_puid,1_pageid,18.html	4	358	377	453	0	20	582	-4.34782608695652	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411701	20150218224500	20150218230000	1	general-anzeiger-bonn.de	http://www.general-anzeiger-bonn.de/news/ticker/Poroschenko-schlaegt-internationale-Friedensmission-fuer-Ukraine-vor-article1571261.html	4	342	361	437	0	20	566	-4.44444444444445	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411701	20150218224500	20150218230000	1	nnn.de	http://www.nnn.de/nachrichten/newsticker/poroschenko-schlaegt-internationale-friedensmission-fuer-ukraine-vor-id9000636.html	4	346	365	441	0	20	569	-5.55555555555556	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411702	20150218224500	20150218230000	1	newsticker.sueddeutsche.de	http://newsticker.sueddeutsche.de/list/id/1654139	7	456	552	522	1	60	742	-4.46428571428572	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411702	20150218224500	20150218230000	1	ksta.de	http://www.ksta.de/newsticker/poroschenko-schlaegt-internationale-friedensmission-fuer-ukraine-vor,15189532,29900370,view,asTicker.html	4	342	438	408	1	60	576	-4.39560439560439	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411702	20150218224500	20150218230000	1	t-online.de	http://www.t-online.de/nachrichten/id_72950904/poroschenko-schlaegt-internationale-friedensmission-fuer-ukraine-vor.html	4	347	443	413	1	60	571	-4.39560439560439	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411702	20150218224500	20150218230000	1	alsfelder-allgemeine.de	http://www.alsfelder-allgemeine.de/Home/Nachrichten/Uebersicht/Newsticker/Artikel,-Poroschenko-schlaegt-internationale-Friedensmission-fuer-Ukraine-vor-_arid,553470_regid,2_puid,1_pageid,18.html	4	358	454	424	1	60	582	-4.34782608695652	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411702	20150218224500	20150218230000	1	general-anzeiger-bonn.de	http://www.general-anzeiger-bonn.de/news/ticker/Poroschenko-schlaegt-internationale-Friedensmission-fuer-Ukraine-vor-article1571261.html	4	342	438	408	1	60	566	-4.44444444444445	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410411702	20150218224500	20150218230000	1	nnn.de	http://www.nnn.de/nachrichten/newsticker/poroschenko-schlaegt-internationale-friedensmission-fuer-ukraine-vor-id9000636.html	4	346	442	412	1	60	569	-5.55555555555556	srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0	
410414637	20150218230000	20150218230000	1	indexstiri.ro	http://www.indexstiri.ro/o-stea-a-traversat-sistemul-solar-in-urma-cu-70000-de-ani.html	9	-1	1397	1352	1	100	4730	-4.32098765432099	srclc:ron;eng:GT-RON 1.0	
410312112	20150218153000	20150218230000	1	lopinion.ma	http://www.lopinion.ma/def.asp?codelangue=23&info=1082&date_ar=2015-2-18%2022:45:00	47	-1	8950	8898	1	80	13993	-3.52787456445993	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410312113	20150218153000	20150218230000	1	lopinion.ma	http://www.lopinion.ma/def.asp?codelangue=23&info=1082&date_ar=2015-2-18%2022:45:00	47	-1	8950	8898	0	20	13993	-3.52787456445993	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410414638	20150218230000	20150218230000	1	fis.com	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=18&id=74674&l=s&special=0&ndb=0	1	-1	196	146	1	100	2314	-0.25316455696203	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410311963	20150218153000	20150218230000	1	lopinion.ma	http://www.lopinion.ma/def.asp?codelangue=23&info=1082&date_ar=2015-2-18%2022:45:00	47	-1	8950	8937	1	60	13993	-3.52787456445993	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410311964	20150218153000	20150218230000	1	lopinion.ma	http://www.lopinion.ma/def.asp?codelangue=23&info=1082&date_ar=2015-2-18%2022:45:00	47	-1	8950	8937	0	20	13993	-3.52787456445993	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410311965	20150218153000	20150218230000	1	lopinion.ma	http://www.lopinion.ma/def.asp?codelangue=23&info=1082&date_ar=2015-2-18%2022:45:00	47	-1	8950	8937	0	20	13993	-3.52787456445993	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410119571	20150218003000	20150218230000	1	infolatam.com	http://www.infolatam.com/2015/02/18/diputados-convocan-al-fiscal-cargo-de-denuncia-de-nisman-contra-presidenta/	13	-1	2472	2438	0	20	2609	-7.2463768115942	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410139662	20150218014500	20150218230000	1	eldeber.com.bo	http://www.eldeber.com.bo/mundo/argentinos-marchan-silencio-mes-muerte.html	1	-1	0	13	1	100	1934	-7.38461538461539	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410388947	20150218210000	20150218230000	1	infolatam.com	http://www.infolatam.com/2015/02/18/exdirector-de-servicio-secreto-argentino-declara-por-muerte-de-nisman/	8	-1	1243	1258	0	40	1791	-6.3758389261745	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410388947	20150218210000	20150218230000	1	elsiglodetorreon.com.mx	http://www.elsiglodetorreon.com.mx/noticia/1088539.exdirector-del-servicio-secreto-declara-por-muerte-de-fiscal.html	8	-1	1233	1248	0	40	1808	-6.66666666666666	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410414639	20150218230000	20150218230000	1	notitarde.com	http://www.notitarde.com/Internacional/Multitudinaria-marcha-en-Argentina-a-un-mes-de-la-muerte-de-Nisman--/2015/02/18/490730/	1	-1	136	93	1	100	3048	-4.84210526315789	srclc:spa;eng:GT-SPA 1.0	
410414640	20150218230000	20150218230000	1	terra.com.ar	http://m.terra.com.ar/noticia?n=cc0031e7b9e9b410VgnCLD200000b2bf46d0RCRD	1	-1	-1	399	0	80	3652	-0.86655112651647	srclc:spa;eng:GT-SPA 1.0	
410108627	20150218000000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W04811h2hfb6oo9w48dwdvt&referer=b5UxVyDWwde+486NfptDng3LBJz8IkJSI3FvsqJmlRfeyj6kQj6KfjAujJg2nrQI4KYwo/34aGY3HSALiPzEz7qwqwb2wmInjVm/YV8=%5E_945	2	-1	-1	1277	0	80	4187	0.71736011477762	srclc:spa;eng:GT-SPA 1.0	
410124372	20150218004500	20150218230000	1	perfil.com	http://www.perfil.com/politica/Freyre-volvio-a-provocar-en-Twitter-Nestor-hace-pis-20150218-0047.html	2	-1	137	114	0	40	1117	-2.60416666666667	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410285941	20150218134500	20150218230000	1	noticiaaldia.com	http://noticiaaldia.com/2015/02/multitudinaria-marcha-en-argentina-al-cumplirse-un-mes-de-la-sospechosa-muerte-de-alberto-nisman/	9	-1	1907	1921	0	40	2136	-7.52089136490251	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410285941	20150218134500	20150218230000	1	eldeber.com.bo	http://www.eldeber.com.bo/mundo/argentinos-marchan-silencio-mes-muerte.html	10	-1	1735	1749	0	40	1934	-7.38461538461539	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410103584	20150218000000	20150218230000	1	emaratalyoum.com	http://www.emaratalyoum.com/life/four-sides/2015-02-19-1.758150	4	-1	833	780	1	100	1188	-1.52284263959391	srclc:ara;eng:GT-ARA 1.0	
410345222	20150218174500	20150218230000	1	telemundoatlanta.com	http://www.telemundoatlanta.com/48_entretenimiento/2959311_la-magia-de-delpozo-comparte-jornada-con-los-superventas-hugo-boss-y-kors.html	5	-1	883	818	1	100	4296	2.9535864978903	srclc:spa;eng:GT-SPA 1.0	
410345222	20150218174500	20150218230000	1	diariolasamericas.com	http://www.diariolasamericas.com/5051_america-latina/2959303_la-magia-de-delpozo-comparte-jornada-con-los-superventas-hugo-boss-y-kors.html	5	-1	883	818	1	100	4296	2.94943820224719	srclc:spa;eng:GT-SPA 1.0	
410209323	20150218080000	20150218230000	1	cnnturk.com	http://www.cnnturk.com/haber/ajanda/o-ses-turkiye-finali-kim-kazandi-o-ses-turkiye-sampiyonu	3	-1	1486	1497	1	100	2214	1.94444444444445	srclc:tur;eng:GT-TUR 1.0	
410124588	20150218004500	20150218230000	1	wpolityce.pl	http://wpolityce.pl/polityka/234300-wsieci-zemsta-schetyny-czy-nowy-szef-msz-kopie-dolki-pod-tuskiem-w-brukseli-sprawdz-tekst-ktory-zdenerwowal-schetyne	11	-1	2804	2795	1	90	4287	-3.25443786982249	srclc:pol;eng:GT-POL 1.0	
410414641	20150218230000	20150218230000	1	wpolityce.pl	http://wpolityce.pl/polityka/234300-wsieci-zemsta-schetyny-czy-nowy-szef-msz-kopie-dolki-pod-tuskiem-w-brukseli-sprawdz-tekst-ktory-zdenerwowal-schetyne	11	-1	2804	2795	0	10	4287	-3.25443786982249	srclc:pol;eng:GT-POL 1.0	
410108630	20150218000000	20150218230000	1	fasopresse.net	http://www.fasopresse.net/economie/4039-campagne-20142015-de-la-sofitex?5e90491fecb379c63acce1d6f2f74023=88daf9717a1ed90cf4d2eb44639a0d0b	5	-1	1014	993	1	100	4409	1.44300144300144	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410108631	20150218000000	20150218230000	1	fasopresse.net	http://www.fasopresse.net/economie/4039-campagne-20142015-de-la-sofitex?5e90491fecb379c63acce1d6f2f74023=88daf9717a1ed90cf4d2eb44639a0d0b	5	-1	1014	980	0	20	4409	1.44300144300144	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410108632	20150218000000	20150218230000	1	fasopresse.net	http://www.fasopresse.net/economie/4039-campagne-20142015-de-la-sofitex?5e90491fecb379c63acce1d6f2f74023=88daf9717a1ed90cf4d2eb44639a0d0b	1	-1	51	64	1	100	4409	1.44300144300144	srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0	
410146569	20150218023000	20150218230000	1	polskieradio.pl	http://www.polskieradio.pl/5/3/Artykul/1381337,Szef-MON-obecnie-Polska-nie-planuje-sprzedazy-broni-Ukrainie	4	-1	674	684	1	100	3628	0.35714285714285	srclc:pol;eng:GT-POL 1.0	
410414642	20150218230000	20150218230000	1	diariodigital.com.do	http://diariodigital.com.do/bolivia-contabiliza-21-muertos-durante-fiestas-de-carnaval/	2	-1	-1	282	0	80	1304	-7.6530612244898	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410152366	20150218024500	20150218230000	1	brasil247.com	http://www.brasil247.com/pt/247/artigos/170398/Por-que-o-Brasil-n%C3%A3o-usa-suas-reservas-contra-a-crise.htm	4	-1	2498	2484	1	100	3262	-0.20040080160321	srclc:por;eng:GT-POR 1.0	
410414643	20150218230000	20150218230000	1	uol.com.br	http://noticias.band.uol.com.br/brasil/noticia/?id=100000737021&t=	1	-1	33	11	1	100	547	-1.07526881720431	srclc:por;eng:GT-POR 1.0	
410167030	20150218041500	20150218230000	1	uol.com.br	http://carnaval.uol.com.br/2015/noticias/redacao/2015/02/18/xxx-e-campea-do-grupo-de-acesso-do-carnaval-carioca.htm	1	-1	81	46	1	100	1647	3.74531835205993	srclc:por;eng:GT-POR 1.0	
410220260	20150218091500	20150218230000	1	infocampo.com.ar	http://infocampo.com.ar/nota/campo/67006/crecio-un-13-el-consumo-de-fertilizantes-nitrogenados	7	-1	2077	2063	1	100	2291	0.88757396449704	srclc:spa;eng:GT-SPA 1.0	
410414644	20150218230000	20150218230000	1	conversaafiada.com.br	http://www.conversaafiada.com.br/brasil/2015/02/18/tres-dos-pecados-capitais-do-entreguista-fhc/	4	-1	1107	1124	1	80	6548	0.70564516129032	srclc:por;eng:GT-POR 1.0	
410121771	20150218004500	20150218230000	1	m.terra.cl	http://m.terra.cl/noticia?n=e1ed20d125e9b410VgnCLD200000b2bf46d0RCRD	1	-1	323	283	1	100	2851	0.2262443438914	srclc:spa;eng:GT-SPA 1.0	
410103745	20150218000000	20150218230000	1	globo.com	http://g1.globo.com/mato-grosso/noticia/2015/02/caminhoneiros-encerram-bloqueios-em-mt-e-fluxo-e-liberado-na-br-163.html	6	-1	1258	1236	1	100	1635	-2.62172284644194	srclc:por;eng:GT-POR 1.0	
410108956	20150218000000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W048flkxamya1r4ggxj9c1&referer=kBEdKYqKJKwj+B52zxtD+L8+gjAiZgIvAlLSlQzowGcCzhbbBXiXEFXq1IINNT2QQ9iWfAt9VJdqVgLcvR9F7h/j9iFwLAIRHPeEytxG%5E_946	16	-1	1804	1780	1	100	2306	-1.0230179028133	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410103758	20150218000000	20150218230000	1	surenio.com.ar	http://www.surenio.com.ar/index.php?s=!notas2009$$$W0481oj8yubhv41wgmeu4t5&referer=NKPm8gMtriWcVskrOeJT7atXfF6QbuQ7K/kIlneLzEBzUotKhJ1mQJtzLdCX3btx8I6gZ1taEWrO0QJbD/XC/7X8pB3DaM9xOAp4LfbB%5E_946	10	-1	1426	1390	1	100	4237	1.31004366812228	srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0	
410111276	20150218001500	20150218230000	1	ig.com.br	http://odia.ig.com.br/noticia/rio-de-janeiro/2015-02-18/bairros-de-niteroi-ficam-24-horas-sem-luz-e-lojistas-tem-prejuizo-de-r-20-mil.html	6	-1	1521	1529	1	100	3885	-2.92207792207792	srclc:por;eng:GT-POR 1.0	
410180459	20150218054500	20150218230000	1	hispanicprwire.com	http://hispanicprwire.com/en-2014-accord-civic-cr-v-y-odyssey-de-honda-siguieron-siendo-los-vehiculos-mas-populares-en-sus-segmentos-entre-los-compradores-individuales-de-autos-en-los-estados-unidos/	3	-1	770	765	1	100	4669	1.72185430463576	srclc:spa;eng:GT-SPA 1.0	
